5004165,389,133,5,2,0,-2,1,2,0,-3,2,-1,0,-3,2,-1,0,-2,1,2,0,-2,1,0,-3,2,-1,0,-3,2,0,-2,1,2,0,-2
5030704,304,48,48,5,5,-2,-1,4,-7,0,2,-1,0,9,0,0,0,0,-2,0,0,0,0,-3,0,0,0,4,5,-2,-1,-3,0,2,-1,0
4295430,262,6,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5030704,304,48,48,2,-4,0,11,-9,0,-3,0,0,0,5,5,-2,-1,4,-7,0,2,-1,0,9,0,22,-14,0,-2,0,11,-9,0,-3,0,0
5030704,304,48,48,-1,0,9,0,22,-14,0,3,-5,0,11,-9,0,0,18,0,0,5,5,-2,3,0,3,1,-2,0,9,0,0,-15,0,3,-5
4295472,304,48,48,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,58,0,0,0,0,10,0,0,0,0,4,0,0,0,0,0
5030704,304,48,48,2,-1,0,9,0,22,-14,0,2,-4,0,11,-9,0,-3,0,0,0,5,5,-2,-1,4,-7,0,3,1,-2,0,9,0,23,-14
4677923,291,35,35,-9,-8,-4,-5,-4,-5,-4,-9,-5,0,-4,0,-5,0,-4,-5,-4,-5,-5,-4,-5,0,0,-5,-5,-4,0,-5,-9,-5,-4,0,0
4677959,327,71,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0
5030704,304,48,48,0,0,0,0,0,0,0,1,0,0,0,-1,-24,13,0,0,-3,2,0,2,-1,-13,59,-49,-8,0,5,-1,-2,34,-37,-4,-5
5030704,304,48,48,-61,23,-14,48,3,-5,-44,10,-9,41,-2,0,0,0,5,5,-2,-1,4,-7,0,2,1,-2,0,9,0,0,0,0,-2,0,10
4292394,298,42,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4707041,225,225,97,1,1,1,2,1,2,2,2,1,0,1,3,1,2,2,1,1,1,2,1,2,2,1,1,1,2,1,1,1,2,1,1,1
4292394,298,42,42,-1,-1,-1,-1,-1,-1,0,-2,-1,-2,-1,-2,-1,-2,-1,-2,-1,-2,-1,-2,-1,-2,-1,-2,-1,-2,-1,-2,-1,-2,-1,0,-1
4951728,176,176,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5030704,304,48,48,-3,0,0,0,0,5,-2,-1,4,-7,0,3,1,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,4,5,-2,-1,-3
5030704,304,48,48,1,-2,0,0,-21,0,0,9,2,-4,-5,0,0,5,-3,0,0,0,0,-27,0,0,5,5,-2,-1,4,-7,0,3,1,0,9
5030704,304,48,48,-3,0,2,1,-2,0,9,0,0,-14,0,-2,0,11,-9,0,-3,0,0,0,0,5,-2,3,0,2,1,-2,0,9,0,23,-14
5030704,304,48,48,9,-61,23,-14,48,3,-5,-44,10,-9,41,-2,0,0,0,5,5,-2,-1,4,-7,0,2,1,-2,0,9,0,0,0,0,-2,0
5030704,304,48,48,0,-3,2,0,2,-1,-13,59,-49,-8,0,5,-1,-2,34,-37,-4,-5,6,42,0,-1,-3,0,-9,4,-5,0,0,0,-1,0,0
5030704,304,48,48,0,11,-2,0,0,0,0,5,-2,3,0,2,1,-2,0,9,0,22,-14,0,-2,0,10,-9,0,-3,-58,0,0,-27,0,0,5
5030704,304,48,48,0,21,-14,0,3,-5,0,11,-9,0,-2,0,0,0,4,5,-2,-1,-3,0,2,-1,0,9,0,0,0,0,3,-5,0,0,-9
5313751,215,215,87,0,0,0,0,0,-62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,57,0,0,0,0,0,0,0,0,0
4695702,150,150,22,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2
4953458,370,114,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5030704,304,48,48,0,0,4,5,-2,-1,-3,0,2,1,-2,0,9,0,23,-14,0,3,-5,0,10,-9,0,-2,0,0,0,5,5,-2,3,0,3
5030704,304,48,48,-2,0,0,0,-2,0,0,0,0,0,0,5,0,0,0,0,2,-1,0,9,0,22,-14,0,2,-4,0,11,-9,0,-3,0,0
4951690,138,138,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4295394,226,226,98,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-13,0,0,0,0,0,0,0,0,0
5030704,304,48,48,0,0,0,0,5,-2,-1,4,0,0,2,1,-2,0,9,0,22,-14,0,3,-5,0,10,0,-2,0,0,0,0,0,0,5,5
4677933,301,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0
4677959,327,71,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,32,0,0,0
5030704,304,48,48,0,3,1,-2,0,9,0,23,-14,0,-2,0,10,-9,0,-3,0,0,0,0,5,-2,-1,4,-7,0,3,1,-2,-63,9,50,0
4707041,225,225,97,2,2,1,1,1,2,1,2,2,1,1,1,2,1,1,1,2,1,1,1,2,2,3,1,1,1,3,1,3,1,1,4,1
4677506,386,130,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,15,0,0,0,0,26,0,-62,0,0,0,0,0,0,0,15,0
5030704,304,48,48,0,5,-2,-1,4,-7,0,3,1,-2,-63,9,50,0,-14,0,2,-4,0,10,-9,0,-3,-3,-33,0,0,5,5,-2,-1,4,-7
4677994,362,106,106,0,0,7,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0
5030704,304,48,48,9,0,23,-15,0,2,-4,0,11,-9,0,-3,-3,0,0,0,5,5,-2,-1,4,-7,0,3,1,-2,0,0,0,23,-14,0,0
5030704,304,48,48,-2,0,0,0,0,-3,0,0,0,4,0,-2,-1,0,0,3,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0
5030704,304,48,48,-3,0,0,0,-27,0,0,5,5,-2,-1,4,-7,0,3,1,0,9,0,22,-15,0,2,-4,0,11,-9,0,-3,0,0,0,0
5030704,304,48,48,41,-14,0,2,-4,0,10,-9,0,-3,0,0,0,5,5,-2,3,0,3,1,0,9,0,23,-15,0,2,-4,0,11,-9,0,-3
4707041,225,225,97,1,1,1,3,1,1,2,5,1,1,1,3,1,0,1,3,1,2,5,1,2,1,0,2,1,1,3,1,1,1,2,1,1
5030704,304,48,48,10,-9,0,-3,-53,0,0,5,5,-2,-1,4,-7,0,2,1,-2,58,9,0,23,-14,58,-2,-54,10,-9,51,-3,0,0,0,0
5030704,304,48,48,9,0,0,-15,0,-2,0,11,-9,0,-3,0,0,0,5,5,-2,-1,4,-7,0,2,-1,51,0,0,21,-14,53,0,0,-49,11
4292415,319,63,63,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5004333,45,45,45,3,1,-3,6,-2,1,0,-1,0,-1,-1,0,0,0,1,0,0,1,-2,0,2,-1,0,2,-1,2,0,5,-4,1,2,-1,-4
4677506,386,130,2,-44,0,0,0,0,0,0,0,28,0,0,0,0,29,0,-60,0,0,0,0,28,0,0,0,0,-45,0,0,0,0,0,0,0
4677994,362,106,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
5030704,304,48,48,5,-2,-1,4,-7,0,3,1,0,9,0,23,-15,0,3,-5,0,11,-9,0,-2,0,0,0,5,0,-2,-1,4,0,0,2,-1
4951728,176,176,48,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,-55,0,0
5003537,273,17,17,-3,1,3,0,0,2,1,0,5,0,0,0,0,0,-1,0,2,3,-4,2,3,-2,-9,0,0,4,-3,1,0,1,0,0,1
5030704,304,48,48,5,-2,-1,-3,0,2,-1,0,9,0,22,-14,0,3,-5,0,11,-9,0,0,18,0,0,5,5,-2,3,0,3,1,-2,0,9
4692636,156,156,28,0,0,0,0,-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4692739,259,3,3,3,3,3,3,3,3,3,6,3,0,3,3,0,3,3,3,0,3,6,3,6,6,3,0,3,0,3,3,3,3,3,0,3
4292394,298,42,42,-10,1,0,2,1,12,-10,-1,5,1,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5003537,273,17,17,1,0,3,-2,3,0,3,-1,2,-3,0,1,4,-2,3,0,1,0,1,5,0,3,4,-2,-4,5,2,0,6,0,8,-6,1
4677923,291,35,35,-9,-9,-5,-4,0,-14,0,0,-5,-9,-9,-4,-5,-4,-5,0,0,-4,-5,-4,-9,-8,-4,-5,0,0,-6,-4,-10,-12,-6,-4,-10
4693003,11,11,11,3,6,0,3,3,3,3,9,0,3,3,6,6,3,3,3,3,0,3,3,3,3,6,3,3,3,12,3,3,3,6,3,3
4695702,150,150,22,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2
4706930,114,114,114,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,-1,0,0,0,-8,0,-2,0,0,0,-46,7,0,0,0,0,0
4602771,403,147,19,0,0,0,0,0,0,0,0,0,0,0,0,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4292394,298,42,42,-1,-2,-1,-2,-1,-2,-1,0,-1,-2,-1,-2,-1,-2,-1,-2,-1,0,-1,-1,-1,-1,0,-10,1,0,2,1,12,-10,-1,5,1
5030704,304,48,48,-3,-3,0,0,0,4,5,-2,-1,-3,0,2,-1,0,9,0,22,-14,0,3,-5,0,11,-9,0,-2,0,0,0,5,5,-2,3
4695702,150,150,22,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
5030704,304,48,48,0,9,0,0,0,0,-2,0,10,-9,0,-3,0,0,0,4,5,-2,-1,-3,0,2,1,-2,0,9,0,23,-14,0,3,-5,0
4692725,245,245,117,0,-4,-5,-9,0,-4,-9,-9,-5,-8,-6,0,-14,0,-6,0,-9,-9,-5,-4,-5,-5,-9,0,-5,-4,-5,-9,-7,-5,-4,0,0
4295430,262,6,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5030704,304,48,48,2,-4,0,11,-9,0,-3,0,0,0,-27,0,0,5,5,-2,-1,4,-7,0,3,1,0,9,0,0,-14,0,2,-4,0,10,-9
4706897,81,81,81,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5030704,304,48,48,3,0,3,1,0,9,0,0,-14,46,2,-4,-42,10,-9,39,-3,0,0,0,5,5,-2,-1,4,-7,0,0,1,0,0,9,0
4295472,304,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,58,0,0,0,0,10
5030704,304,48,48,0,0,0,-2,0,0,0,0,0,0,5,0,0,0,0,2,-1,0,9,0,22,-14,0,2,-4,0,11,-9,0,-3,0,0,0
4692725,245,245,117,-5,0,-4,-10,-4,-5,-5,-9,-5,0,-5,-7,-5,-5,-4,-5,-9,-4,0,-5,0,-4,0,-6,-4,-5,-4,-5,-5,-4,0,0,-4
5004333,45,45,45,0,2,-1,2,0,-1,0,-1,2,1,1,0,1,-2,3,1,0,-2,7,-2,1,-2,4,1,0,1,-2,-1,0,1,1,-3,4
4677933,301,45,45,0,43,0,35,0,19,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4292394,298,42,42,2,1,12,-10,-1,5,1,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5030704,304,48,48,-4,0,10,-9,0,-3,-3,0,0,0,5,5,-2,3,0,3,1,0,9,0,0,-15,0,3,-5,0,11,-9,0,-2,0,0,0
5030704,304,48,48,10,-9,0,-2,0,0,0,5,5,-2,-1,4,-7,0,2,-1,0,9,0,0,0,0,-2,0,0,0,0,-3,0,0,0,4,5
5030704,304,48,48,0,3,1,-2,0,9,0,23,-14,0,2,-4,0,10,-9,0,-3,-3,0,0,0,5,5,-2,-1,4,-7,0,3,1,0,9,0
4292394,298,42,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-2,-1,-2,-1,-2,-1,-2,-1,-2,-1,-2,-1,-2,-1,-2,-1
5003537,273,17,17,0,0,0,-1,0,2,3,-4,2,3,-2,-9,0,0,4,-3,1,0,1,0,0,1,2,-1,0,2,-1,0,0,1,1,0,0
4677939,307,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4692739,259,3,3,3,0,3,6,3,6,6,3,0,3,0,3,3,3,3,3,0,3,6,3,3,3,6,3,6,3,3,3,3,3,3,6,0
4292394,298,42,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
4292394,298,42,42,-2,-1,-2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4692636,156,156,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28,0,0,0,0,0,0,0,0,0,0,0
5030704,304,48,48,-2,0,46,-43,5,5,-2,3,0,3,1,-2,0,9,0,23,-14,0,3,-5,0,10,-9,0,-2,0,0,0,0,5,-2,-1,4
4677506,386,130,2,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
4692725,245,245,117,-4,0,-10,-5,0,0,-4,-13,0,-4,-5,0,-4,-10,-4,-5,-5,-9,-5,0,-5,-7,-5,-5,-4,-5,-9,-4,0,-5,0,-4,0
4295472,304,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,58,0,0,0,0,10,0,0,0,0
5030704,304,48,48,-2,0,9,0,22,-14,0,-2,0,10,-9,0,-3,-58,0,0,-27,0,0,5,5,-2,-1,4,-7,0,2,-1,0,9,0,0,-14
4295430,262,6,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5030704,304,48,48,-2,-1,4,0,0,3,1,-2,0,9,0,0,0,0,2,-4,0,0,0,0,-3,-3,0,0,0,-27,0,0,4,5,-2,-1,-3
